exp_id,profile_id,title,company,employment_type,location,start_date,end_date,duration,description,raw_text,sort_order
5d25d27e-32de-461d-a6cf-9e559d8fd733,87d34558-e6f5-49d9-a78f-32e3e073159d,Undergraduate Researcher,Hotchkiss Brain Institute,,"Calgary, Alberta, Canada",Nov 2020,Present,5 yrs 7 mos,,"Undergraduate Researcher Hotchkiss Brain Institute Nov 2020 - Present · 5 yrs 7 mos Calgary, Alberta, Canada",1
2657b8db-268b-49a4-8c10-4657bc4af5f1,87d34558-e6f5-49d9-a78f-32e3e073159d,Co-President,Birthday Wishes,May 2023 - Jul 2024 · 1 yr 3 mos,,,,,,Co-President May 2023 - Jul 2024 · 1 yr 3 mos,2
cd5e1f28-48b2-4260-b88c-b86fcc161760,87d34558-e6f5-49d9-a78f-32e3e073159d,Executive Assistant,Birthday Wishes,Apr 2022 - May 2023 · 1 yr 2 mos,,,,,,Executive Assistant Apr 2022 - May 2023 · 1 yr 2 mos,3
2a00716e-bf4c-4a63-8d54-2d3a59f05e70,87d34558-e6f5-49d9-a78f-32e3e073159d,President Off-Campus,Mental Health for South Asia,Feb 2023 - May 2024 · 1 yr 4 mos,,,,,,President Off-Campus Feb 2023 - May 2024 · 1 yr 4 mos Mental Health for South Asia - Dismantling Mental Health Stigma,4
ae3f25b2-dcfd-4744-b558-6ea4ddb5efb6,87d34558-e6f5-49d9-a78f-32e3e073159d,Mental Health Researcher,Mental Health for South Asia,May 2022 - Feb 2023 · 10 mos,,,,,,Mental Health Researcher May 2022 - Feb 2023 · 10 mos,5
9edba95b-b9a7-41c4-93e1-7eb1feb74b41,87d34558-e6f5-49d9-a78f-32e3e073159d,Director Of Corporate Relations,Unload U of C,,University of Calgary,Aug 2021,Sep 2023,2 yrs 2 mos,,Director Of Corporate Relations Unload U of C Aug 2021 - Sep 2023 · 2 yrs 2 mos University of Calgary,6
d3142a0f-37ec-4696-90bf-66defcbc6713,87d34558-e6f5-49d9-a78f-32e3e073159d,Lifeguard,Genesis Place,Permanent Part-time,Canada,Jun 2019,Dec 2022,3 yrs 7 mos,,Lifeguard Genesis Place · Permanent Part-time Jun 2019 - Dec 2022 · 3 yrs 7 mos Canada,7
2e31bc9d-858e-490f-80aa-f36533c4d286,87d34558-e6f5-49d9-a78f-32e3e073159d,Swim Instructor,Genesis Place,Permanent Part-time,Canada,Oct 2017,Dec 2022,5 yrs 3 mos,,Swim Instructor Genesis Place · Permanent Part-time Oct 2017 - Dec 2022 · 5 yrs 3 mos Canada,8
8ed3a38f-8cf2-40a1-b29f-2e9b37cc14b6,87d34558-e6f5-49d9-a78f-32e3e073159d,Lifeguard and Swim Instructor,UCalgary Aquatic Center,Permanent Part-time,,Aug 2021,Apr 2022,9 mos,,Lifeguard and Swim Instructor UCalgary Aquatic Center · Permanent Part-time Aug 2021 - Apr 2022 · 9 mos,9
78b589f8-5923-44cc-8338-3e297c02a8c2,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,"Honours Thesis Student, Kurrasch Lab",Hotchkiss Brain Institute,,,Sep 2025,Present,9 mos,,"Honours Thesis Student, Kurrasch Lab Hotchkiss Brain Institute Sep 2025 - Present · 9 mos",0
50eacbe3-c9db-4664-ac41-89bf118c8ada,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,Youth Advocate,UNICEF Canada,,,Feb 2023,Present,3 yrs 4 mos,,Youth Advocate UNICEF Canada Feb 2023 - Present · 3 yrs 4 mos,1
6ce865aa-6c3e-480a-a761-fb2830bd2a62,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,Regional Director,Youreka Canada,May 2025 - May 2026 · 1 yr 1 mo,,,,,,"Regional Director May 2025 - May 2026 · 1 yr 1 mo Calgary, Alberta, Canada",2
2bf4610d-1e03-4d96-8c8a-14e724ebc679,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,Senior VP,Youreka Canada,Sep 2023 - May 2025 · 1 yr 9 mos,,,,,,Senior VP Sep 2023 - May 2025 · 1 yr 9 mos,3
53fffef8-74d7-48fe-a6d3-15309b5f5ef8,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,VP Academic,Youreka Canada,Jan 2023 - Sep 2023 · 9 mos,,,,,,"VP Academic Jan 2023 - Sep 2023 · 9 mos Taught foundational topics in research, data science, and scientific communication to 40+ high school students. Mentored students in conducting independent research projects.",4
f1808fc9-fe41-4881-a7b5-1bc11a09e0d5,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,President,Health Sciences Students' Association,May 2025 - Apr 2026 · 1 yr,,,,,,President May 2025 - Apr 2026 · 1 yr,5
e8cc8175-70f0-4329-b76c-93531dcb2206,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,VP Academic,Health Sciences Students' Association,Sep 2024 - May 2025 · 9 mos,,,,,,VP Academic Sep 2024 - May 2025 · 9 mos,6
4f8e2c24-45b3-477d-894d-bf013b6cb0f3,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,"Research Intern, Med-X Research Institute, Shanghai Jiao Tong University",上海交通大学,,"Shanghai, China",Jul 2025,Aug 2025,2 mos,,"Research Intern, Med-X Research Institute, Shanghai Jiao Tong University 上海交通大学 Jul 2025 - Aug 2025 · 2 mos Shanghai, China",7
02770666-5299-40c7-af76-e1678fd10a12,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,Student Researcher,UCalgary Centre for Health Informatics,,,May 2025,Aug 2025,4 mos,,Student Researcher UCalgary Centre for Health Informatics May 2025 - Aug 2025 · 4 mos,8
8a24f415-13da-445e-81c5-c2fbde68eef2,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,Student Researcher,Arnie Charbonneau Cancer Institute,,,Sep 2024,Apr 2025,8 mos,,Student Researcher Arnie Charbonneau Cancer Institute Sep 2024 - Apr 2025 · 8 mos,9
d0df4c82-c0fb-48b2-a6b4-66c6d398c3b9,e4e3d159-9893-4ce6-b0a6-5a93f49d9089,Student Researcher,Libin Cardiovascular Institute,,,May 2023,Aug 2024,1 yr 4 mos,,Student Researcher Libin Cardiovascular Institute May 2023 - Aug 2024 · 1 yr 4 mos,10
217bcf96-57bf-478a-8de8-c85b3276291e,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Research Assistant - McLennan Lab,Hotchkiss Brain Institute,Apr 2026 - Present · 2 mos,,,,,Assist in international clinical research projects focusing on community and behavioral health. Support data management and analysis for ongoing longitudinal studies on community health improvements.,Research Assistant - McLennan Lab Apr 2026 - Present · 2 mos Remote Assist in international clinical research projects focusing on community and behavioral health. Support data management and analysis for ongoing longitudinal studies on community health improvements.,0
4a80976c-3152-4ccc-9cdd-e773a303a818,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Honours Thesis Student - Pfeffer Lab,Hotchkiss Brain Institute,Sep 2025 - Apr 2026 · 8 mos,,,,,Researched genetic predictors of Alzheimer’s Disease and brain health in patients following a Transient Ischemic Attack. Managed a longitudinal study using five years of clinical data to track how genetics and lifestyle factors influence cognitive decline. Performed laboratory genotyping and data analysis using techniques such as PCR and multiple linear regression. Synthesized neuroimaging and clinical results to defend findings to thesis committee.,Honours Thesis Student - Pfeffer Lab Sep 2025 - Apr 2026 · 8 mos On-site Researched genetic predictors of Alzheimer’s Disease and brain health in patients following a Transient Ischemic Attack. Managed a longitudinal study using five years of clinical data to track how genetics and lifestyle factors influence cognitive decline. Performed laboratory genotyping and data analysis using techniques such as PCR and multiple linear regression. Synthesized neuroimaging and clinical results to defend fin,1
3801db1b-e300-45b6-81f3-000603ac9a12,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Piano Teacher,Music Makers,,,Sep 2021,Present,4 yrs 9 mos,,"Piano Teacher Music Makers Sep 2021 - Present · 4 yrs 9 mos Instructs 20 students a week of all ages and abilities, instilling in them a love of music. Develops lesson plans for each student's needs, resulting in constant improvement and high student retention. Leads recitals to build student confidence and performance skills. Manages scheduling and communication.",2
218de4de-3bcf-4d74-b2ea-373d85a91dd7,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Chorister,Calgary Girls Choir,,"Calgary, Alberta, Canada · On-site",Sep 2011,Present,14 yrs 9 mos,"Trained in advanced vocal technique and musical literacy. Performed in professional collaborations with the Calgary Philharmonic Orchestra, Alberta Ballet, and toured internationally on competitive stages across Europe and North America.","Chorister Calgary Girls Choir Sep 2011 - Present · 14 yrs 9 mos Calgary, Alberta, Canada · On-site Trained in advanced vocal technique and musical literacy. Performed in professional collaborations with the Calgary Philharmonic Orchestra, Alberta Ballet, and toured internationally on competitive stages across Europe and North America.",3
a1894d86-5350-4f8d-8cc8-be2262cad522,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Ophthalmic Assistant,Cloudbreak University District,,"Calgary, Alberta, Canada · On-site",Apr 2025,May 2025,2 mos,"Performed diagnostic pre-tests for ophthalmic patients, operating equipment in a skillful and safe manner to accurately collect and record patient data. Guided patients through each step of the testing process to ensure comfort and understanding.","Ophthalmic Assistant Cloudbreak University District Apr 2025 - May 2025 · 2 mos Calgary, Alberta, Canada · On-site Performed diagnostic pre-tests for ophthalmic patients, operating equipment in a skillful and safe manner to accurately collect and record patient data. Guided patients through each step of the testing process to ensure comfort and understanding.",4
963101c9-7ee3-435c-9e36-abe4de514cd6,eff7362f-ecb5-4dbd-9b26-5d81967320a0,Undergraduate Research Student - McKay Lab,Snyder Institute for Chronic Diseases Trainee Committee,,"Calgary, Alberta, Canada · On-site",Jan 2023,Aug 2024,1 yr 8 mos,"Researched potential Crohn’s disease and colitis treatments using the tapeworm H. diminuta. Performed data collection and analysis through various laboratory techniques, including immunohistochemistry and cell culture. Collaborated with a diverse team to interpret results and present findings.","Undergraduate Research Student - McKay Lab Snyder Institute for Chronic Diseases Trainee Committee Jan 2023 - Aug 2024 · 1 yr 8 mos Calgary, Alberta, Canada · On-site Researched potential Crohn’s disease and colitis treatments using the tapeworm H. diminuta. Performed data collection and analysis through various laboratory techniques, including immunohistochemistry and cell culture. Collaborated with a diverse team to interpret results and present findings.",5
ab833977-f364-47dd-881b-fadc41e8de5c,030f8cde-f2ae-4824-8f5b-98102638bf51,Undergraduate Student Researcher,Hotchkiss Brain Institute,Apprenticeship,"Calgary, Alberta, Canada",Oct 2025,Present,8 mos,Research Student in the BrainKids Lab under Dr. Kara Murias I am interested in learning about the use of non-invasive brain stimulation as a treatment for neurodevelopmental and mental health disorders in kids. I’m currently analyzing Diffusion Weighted Imaging MRI scans in kids with and without ADHD.,"Undergraduate Student Researcher Hotchkiss Brain Institute · Apprenticeship Oct 2025 - Present · 8 mos Calgary, Alberta, Canada Research Student in the BrainKids Lab under Dr. Kara Murias I am interested in learning about the use of non-invasive brain stimulation as a treatment for neurodevelopmental and mental health disorders in kids. I’m currently analyzing Diffusion Weighted Imaging MRI scans in kids with and without ADHD. BrainKids UCalgary (@brainkidsucalgary) • Instagram profile Murias La",0
3e548959-8d91-4cda-9fda-301bbe8ff513,030f8cde-f2ae-4824-8f5b-98102638bf51,Pediatric Emergency Medicine Research Associates Program (PEMRAP),Alberta Health Services,,"Calgary, Alberta, Canada · On-site",Sep 2025,Present,9 mos,,"Pediatric Emergency Medicine Research Associates Program (PEMRAP) Alberta Health Services Sep 2025 - Present · 9 mos Calgary, Alberta, Canada · On-site",1
0ac911ef-d6e7-4b00-8300-ca4482aa97cc,030f8cde-f2ae-4824-8f5b-98102638bf51,Rides Captain,Calalta Amusements Ltd,Mar 2026 - Present · 3 mos,,,,,,Rides Captain Mar 2026 - Present · 3 mos,2
92da5eb2-948b-42d3-900f-907a7ed3200e,030f8cde-f2ae-4824-8f5b-98102638bf51,Senior Ride Operator,Calalta Amusements Ltd,Apr 2025 - Mar 2026 · 1 yr,,,,,,"Senior Ride Operator Apr 2025 - Mar 2026 · 1 yr Calgary, Alberta, Canada Skills: Customer Service, Problem Solving, +6 skills",3
89965560-836f-41a7-8000-6a23dd5120b9,030f8cde-f2ae-4824-8f5b-98102638bf51,Ride Operator,Calalta Amusements Ltd,Apr 2024 - Apr 2025 · 1 yr 1 mo,,,,,,"Ride Operator Apr 2024 - Apr 2025 · 1 yr 1 mo Calgary, Alberta, Canada Skills: Customer Service, Problem Solving, +3 skills",4
26ca0615-dee9-4cc0-ad89-61a78a7774cb,030f8cde-f2ae-4824-8f5b-98102638bf51,President,Children's Care Collective,,"Calgary, Alberta, Canada · On-site",Jan 2025,Present,1 yr 5 mos,The Children's Care Collective works directly with the Alberta Children's Hospital Foundation to further their aims of fundraising and advocacy for pediatric healthcare.,"President Children's Care Collective Jan 2025 - Present · 1 yr 5 mos Calgary, Alberta, Canada · On-site The Children's Care Collective works directly with the Alberta Children's Hospital Foundation to further their aims of fundraising and advocacy for pediatric healthcare. Go Gold! Campaign in recognition of childhood cancer awareness month 🎗️ Proceeds from this event were donated towards childhood cancer research and therapy program at the ACHRI through the Alberta Children’s Hospital Foundatio",5
5a8d9c8b-df86-4523-a934-41cdad1e5253,030f8cde-f2ae-4824-8f5b-98102638bf51,Mental Health Research 4 Kids - Research Partner,Mathison Centre for Mental Health Research & Education,May 2025 - Present · 1 yr 1 mo,,,,,,"Mental Health Research 4 Kids - Research Partner May 2025 - Present · 1 yr 1 mo Skills: Child Advocacy, Communication",6
e898d45d-8213-4ab3-8a10-469493ff0af4,030f8cde-f2ae-4824-8f5b-98102638bf51,"Mental Health Research 4 Kids - Co-Chair, Many Voices Council",Mathison Centre for Mental Health Research & Education,Sep 2025 - Feb 2026 · 6 mos,,,,,,"Mental Health Research 4 Kids - Co-Chair, Many Voices Council Sep 2025 - Feb 2026 · 6 mos Skills: Leading Discussions, Child Advocacy",7
d1a515d2-7ec2-460a-8bc2-ea3feab0d46c,030f8cde-f2ae-4824-8f5b-98102638bf51,Media/Marketing Director,Checkmate Foundation,,,May 2025,Oct 2025,6 mos,,Media/Marketing Director Checkmate Foundation May 2025 - Oct 2025 · 6 mos,8
26ed68ae-6f43-4f24-9868-a76a02a1420a,030f8cde-f2ae-4824-8f5b-98102638bf51,Student Volunteer,University of Calgary,,Alberta Children's Hospital Research Institute,Mar 2025,May 2025,3 mos,,Student Volunteer University of Calgary Mar 2025 - May 2025 · 3 mos Alberta Children's Hospital Research Institute,9
29fabc54-6691-4ba1-b790-33fd3dc78778,665c216d-2be7-44fb-93f3-ebb348312ccf,Communications and Engagement Specialist,Hotchkiss Brain Institute,,"Coordinating Meetings, Relationship Building and +1 skill",Jun 2024,Present,2 yrs,,"Communications and Engagement Specialist Hotchkiss Brain Institute Jun 2024 - Present · 2 yrs Coordinating Meetings, Relationship Building and +1 skill",0
1bc5c3e4-4487-4508-8d07-03cbfd454179,665c216d-2be7-44fb-93f3-ebb348312ccf,Communications Analyst,Royal Canadian Navy | Marine royale canadienne,Permanent Full-time,"Communications Planning, Crisis Communications and +22 skills",Aug 2023,Aug 2024,1 yr 1 mo,,"Communications Analyst Royal Canadian Navy | Marine royale canadienne · Permanent Full-time Aug 2023 - Aug 2024 · 1 yr 1 mo Communications Planning, Crisis Communications and +22 skills",1
31b75411-10dc-4cf0-b149-2a435de2d111,665c216d-2be7-44fb-93f3-ebb348312ccf,Executive Communications Advisor,The Immigrant Education Society,Permanent Full-time,"Presentations, Communications Planning and +19 skills",Aug 2022,Aug 2023,1 yr 1 mo,,"Executive Communications Advisor The Immigrant Education Society · Permanent Full-time Aug 2022 - Aug 2023 · 1 yr 1 mo Presentations, Communications Planning and +19 skills",2
ece4f0c5-0ff9-43a4-87e0-51d2a4a09b5b,665c216d-2be7-44fb-93f3-ebb348312ccf,Teaching Assistant,University of Calgary,Contract Part-time,"Public Speaking, evaluation and +4 skills",Sep 2020,Sep 2022,2 yrs 1 mo,,"Teaching Assistant University of Calgary · Contract Part-time Sep 2020 - Sep 2022 · 2 yrs 1 mo Public Speaking, evaluation and +4 skills",3
988b7627-d492-4e1c-83a3-19baffc9205b,665c216d-2be7-44fb-93f3-ebb348312ccf,Policy Analyst,Department of National Defence,Contract Full-time,,Sep 2020,Sep 2022,2 yrs 1 mo,,"Policy Analyst Contract Full-time Sep 2020 - Sep 2022 · 2 yrs 1 mo Skills: Policy Planning, Research, +6 skills",4
e5fc27db-a893-4c17-a341-d3dda17d54c7,665c216d-2be7-44fb-93f3-ebb348312ccf,Information Management Officer,Department of National Defence,Nov 2018 - Sep 2020 · 1 yr 11 mos,,,,,,"Information Management Officer Nov 2018 - Sep 2020 · 1 yr 11 mos Skills: Presentations, Intranet, +12 skills",5
8694087e-08eb-4a8c-a150-e66fe931fb4d,be905b1e-163c-4cd9-b36b-a1bdd45d8abe,PHD Candidate,Hotchkiss Brain Institute,Jan 2022 - Present · 4 yrs 5 mos,,,,,,"PHD Candidate Jan 2022 - Present · 4 yrs 5 mos On-site Skills: R (Programming Language), Python (Programming Language), +3 skills",0
40533947-b478-46d8-be0d-b38326e2e57b,be905b1e-163c-4cd9-b36b-a1bdd45d8abe,PHD Student,Hotchkiss Brain Institute,2022 - Present · 4 yrs 5 mos,,,,,,PHD Student 2022 - Present · 4 yrs 5 mos On-site,1
5dbffaaa-4e89-444c-b7e5-b4cab009343a,be905b1e-163c-4cd9-b36b-a1bdd45d8abe,MSc Student,Hotchkiss Brain Institute,Jan 2022 - Feb 2024 · 2 yrs 2 mos,,,,,,"MSc Student Jan 2022 - Feb 2024 · 2 yrs 2 mos Skills: Single Cell Sequencing, in Situ Hybridization, +5 skills",2
3ebc5c69-972c-49af-b9ec-3cd22918cf7d,be905b1e-163c-4cd9-b36b-a1bdd45d8abe,Flight Dispatcher,"Air North, Yukon's Airline",Permanent Full-time,"Whitehorse, Y.T.",May 2018,Dec 2021,3 yrs 8 mos,Transport Canada certified flight dispatcher for Air North.,"Flight Dispatcher Air North, Yukon's Airline · Permanent Full-time May 2018 - Dec 2021 · 3 yrs 8 mos Whitehorse, Y.T. Transport Canada certified flight dispatcher for Air North. Commercial Aviation, Aviation and +2 skills",3
258aede5-d47a-40fa-8360-88f4eb4fbdcf,be905b1e-163c-4cd9-b36b-a1bdd45d8abe,Bsc,University of Victoria,Permanent Full-time,"Victoria, British Columbia, Canada",Sep 2015,Apr 2020,4 yrs 8 mos,Neuroscience Concentration Directed study in the field of Adult Neurogenesis,"Bsc University of Victoria · Permanent Full-time Sep 2015 - Apr 2020 · 4 yrs 8 mos Victoria, British Columbia, Canada Neuroscience Concentration Directed study in the field of Adult Neurogenesis Confocal Microscopy, Research and +2 skills",4
84e8cd6c-e93b-4d90-ae90-98498997d2d1,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Adjunct Assistant Professor,University of Calgary,Jul 2025 - Present · 11 mos,,,,,,"Adjunct Assistant Professor Jul 2025 - Present · 11 mos Cumming School of Medicine Skills: Teaching, Higher Education",0
8855f03d-095a-40e5-a2bb-0bdab26961df,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Adjunct Assistant Professor,University of Calgary,Aug 2024 - Present · 1 yr 10 mos,,,,,,"Adjunct Assistant Professor Aug 2024 - Present · 1 yr 10 mos Faculty of Social Work Skills: Teaching, Higher Education",1
d4e06247-1b3a-4c76-abc2-0dc56f3b8c37,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Adjunct Lecturer,University of Calgary,Feb 2021 - Jul 2025 · 4 yrs 6 mos,,,,,,"Adjunct Lecturer Feb 2021 - Jul 2025 · 4 yrs 6 mos Cumming School of Medicine, Dept of Psychiatry",2
07b8dd39-b1a9-4f71-8847-672f131ae421,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Sessional Instructor,University of Calgary,Oct 2021 - Aug 2024 · 2 yrs 11 mos,,,,,,"Sessional Instructor Oct 2021 - Aug 2024 · 2 yrs 11 mos Calgary, Alberta, Canada Faculty of Social Work",3
f66c1b52-f86a-414d-a1c2-941502af1934,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Psychologist,Fong Kotylak & Associates,Self-employed,"Calgary, Alberta, Canada · Hybrid",Jan 2024,Present,2 yrs 5 mos,,"Psychologist Fong Kotylak & Associates · Self-employed Jan 2024 - Present · 2 yrs 5 mos Calgary, Alberta, Canada · Hybrid",4
f892c8d1-a137-448f-b521-912dba7788cb,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Faculty- Napa Infant-Parent Mental Health Fellowship,UC Davis Continuing and Professional Education,,United States · Remote,Jul 2023,Present,2 yrs 11 mos,,Faculty- Napa Infant-Parent Mental Health Fellowship UC Davis Continuing and Professional Education Jul 2023 - Present · 2 yrs 11 mos United States · Remote,5
35911ec5-c334-4a9d-bd68-d5f1b1816667,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Neurosequential Model of Therapeutics Mentor,The Neurosequential Network,,,Dec 2022,Present,3 yrs 6 mos,,Neurosequential Model of Therapeutics Mentor The Neurosequential Network Dec 2022 - Present · 3 yrs 6 mos,6
cc83ded8-5757-46d1-9167-d8db0dd887ba,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Board Member,YW Calgary,,"Alberta, Canada",Nov 2021,Present,4 yrs 7 mos,,"Board Member YW Calgary Nov 2021 - Present · 4 yrs 7 mos Alberta, Canada",7
2849bda0-c13a-490d-8c0e-9410344de5ab,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Associate member,Mathison Centre for Mental Health Research and Education,,"Calgary, Alberta, Canada",May 2021,Present,5 yrs 1 mo,,"Associate member Mathison Centre for Mental Health Research and Education May 2021 - Present · 5 yrs 1 mo Calgary, Alberta, Canada",8
d1fe572f-d06c-4280-a1bf-5d8d971f2924,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Associate Member,Hotchkiss Brain Institute,,"Calgary, Alberta, Canada",Apr 2021,Present,5 yrs 2 mos,,"Associate Member Hotchkiss Brain Institute Apr 2021 - Present · 5 yrs 2 mos Calgary, Alberta, Canada",9
344b2aac-1745-47e3-9ebf-146bcca1a706,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Senior Director Clinical Advancement & Trauma Informed Services,Hull Services,Aug 2020 - Apr 2026 · 5 yrs 9 mos,,,,,,Senior Director Clinical Advancement & Trauma Informed Services Aug 2020 - Apr 2026 · 5 yrs 9 mos,10
981de767-9103-4bd3-8957-acb34f9234e8,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Executive Manager Advancement & Integration of Trauma Informed Practice,Hull Services,Oct 2018 - Aug 2020 · 1 yr 11 mos,,,,,,"Executive Manager Advancement & Integration of Trauma Informed Practice Oct 2018 - Aug 2020 · 1 yr 11 mos Calgary, Alberta, Canada",11
b28bde08-919b-45cc-a64c-41a1797323f0,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Director of Trauma Informed Practice,Hull Services,Jul 2013 - Oct 2018 · 5 yrs 4 mos,,,,,,Director of Trauma Informed Practice Jul 2013 - Oct 2018 · 5 yrs 4 mos Greater Calgary Metropolitan Area,12
4f950673-2a7f-4903-9768-e2f71be3fe88,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Fellow,Neurosequential Model Network,,"Houston, Texas",Jan 2012,Dec 2021,10 yrs,Certified in the Neurosequential Model of Therapeutics (2012),"Fellow Neurosequential Model Network Jan 2012 - Dec 2021 · 10 yrs Houston, Texas Certified in the Neurosequential Model of Therapeutics (2012)",13
65859ccb-bc96-42c0-93c9-779b36774cb5,8113edcb-7d34-4b96-ab2b-49f9e96ef448,Psychologist & Director,Hull Services,,"Calgary, Alberta, Canada",Jul 1998,2013,14 yrs 7 mos,"Positions included: Senior Psychologist at Secure Treatment, Psychologist at Cottage 1, Program Director at TRACC and Preadolescent Treatment Program","Psychologist & Director Hull Services Jul 1998 - 2013 · 14 yrs 7 mos Calgary, Alberta, Canada Positions included: Senior Psychologist at Secure Treatment, Psychologist at Cottage 1, Program Director at TRACC and Preadolescent Treatment Program",14
697f2b49-1382-4350-98dc-966d107991e7,debe2b0f-74ba-4793-a0b1-8a7747df712d,Postdoctoral Fellow,Hotchkiss Brain Institute,,"Calgary, Alberta, Canada",Jul 2022,Present,3 yrs 11 mos,,"Postdoctoral Fellow Hotchkiss Brain Institute Jul 2022 - Present · 3 yrs 11 mos Calgary, Alberta, Canada",0
67633c84-04dc-4ff8-a887-fef0d1637997,debe2b0f-74ba-4793-a0b1-8a7747df712d,Research Associate,Sunnybrook,Mar 2021 - Present · 5 yrs 3 mos,,,,,"-Designing and establishing complex novel setups to test elicited biological effects of focused ultrasound in real-time in vivo -Conducting pre-clinical MRI-guided focused ultrasound ablation studies as a clinical trial analogue -Supervising and assisting students and colleagues in various projects in terms of small-animal surgeries, experimental setup, pre-clinical studies, and data analysis (MATLAB, ImageJ, Fluoview) -2 international conference presentations, 6 manuscripts currently in-preparation","Research Associate Mar 2021 - Present · 5 yrs 3 mos Toronto, Ontario, Canada -Designing and establishing complex novel setups to test elicited biological effects of focused ultrasound in real-time in vivo -Conducting pre-clinical MRI-guided focused ultrasound ablation studies as a clinical trial analogue -Supervising and assisting students and colleagues in various projects in terms of small-animal surgeries, experimental setup, pre-clinical studies, and data analysis (MATLAB, ImageJ, Fluoview) ",1
5c230bcf-cd23-4539-9a8a-9fbce5a01bec,debe2b0f-74ba-4793-a0b1-8a7747df712d,PhD Student,Sunnybrook,Sep 2015 - Mar 2021 · 5 yrs 7 mos,,,,,,"PhD Student Sep 2015 - Mar 2021 · 5 yrs 7 mos -Thesis: Nonlinear nanobubble behaviour for vascular and extravascular applications (Supervisors: Dr. Gang Zheng and Dr. David Goertz) -Developed novel ultrasound contrast agents and established their behaviour and unique utility through simulations, benchtop experiments, and pre-clinical imaging and therapeutic studies -Established and fostered 5 collaborative projects (2 within Sunnybrook, 2 with UHN, 1 internationally with Case Western Reserve Uni",2
633299e3-2806-4df9-a1d1-b4aa079efe73,debe2b0f-74ba-4793-a0b1-8a7747df712d,Consultant,11317423 Canada Ltd.,,"Toronto, Ontario, Canada",Jul 2020,Sep 2020,3 mos,-Developed backend software in MATLAB for a mobile-based screening platform for carotid stenosis -Established quality control specifications and conducted early-stage validation studies with healthy control subjects,"Consultant 11317423 Canada Ltd. Jul 2020 - Sep 2020 · 3 mos Toronto, Ontario, Canada -Developed backend software in MATLAB for a mobile-based screening platform for carotid stenosis -Established quality control specifications and conducted early-stage validation studies with healthy control subjects",3
5c36211d-5669-4168-bdbb-9337b1b3fb18,debe2b0f-74ba-4793-a0b1-8a7747df712d,Teaching Assistant,University of Toronto,,,Jan 2018,May 2020,2 yrs 5 mos,,Teaching Assistant University of Toronto Jan 2018 - May 2020 · 2 yrs 5 mos -Created learning modules and ran weekly tutorials in a large class format for BME595 (Medical Imaging) -Marked exams and provided individualized feedback to students,4
076aadef-34f3-429e-a713-605d918d0ec0,debe2b0f-74ba-4793-a0b1-8a7747df712d,Clinical Research Assistant - Radiation Medicine Program,University Health Network,,,May 2015,Aug 2015,4 mos,,Clinical Research Assistant - Radiation Medicine Program University Health Network May 2015 - Aug 2015 · 4 mos -Analyzed clinical trial data and performed statistical analyses in MATLAB comparing DCE-CT and DCE-MRI measured perfusion changes of brain metastases treated with stereotactic radiosurgery -Presentations at the UHN Radiation Physics Seminar Series and at ISMRM 2015 -Publication in the peer-reviewed journal Tomography,5
ea41f55c-30e1-46a9-ba6c-79e37003c5be,debe2b0f-74ba-4793-a0b1-8a7747df712d,EngLinks Peer Tutor and Mentor,Queen's University,,"Kingston, Ontario, Canada",Sep 2012,May 2015,2 yrs 9 mos,"-Mentored and tutored 9 engineering students (years 1-3) one-on-one in calculus, physics, chemistry, and graphics -Created practice problem sets and study guides tailored to individual student needs","EngLinks Peer Tutor and Mentor Queen's University Sep 2012 - May 2015 · 2 yrs 9 mos Kingston, Ontario, Canada -Mentored and tutored 9 engineering students (years 1-3) one-on-one in calculus, physics, chemistry, and graphics -Created practice problem sets and study guides tailored to individual student needs",6
