keyword_id,profile_id,raw_keyword,source_section,source_weight
6643ff2d-f886-4a41-9bab-e4514965aaa2,f9d35219-08ea-4a5d-81e8-95a859aabe3f,With a background in business management and health science,about,0.8
6abf2ae8-dfaa-49dc-bf9a-75672e85f018,f9d35219-08ea-4a5d-81e8-95a859aabe3f,I bring a strategic,about,0.8
598f50dd-0cad-416e-972f-b7256a8a7215,f9d35219-08ea-4a5d-81e8-95a859aabe3f,organized,about,0.8
981a0905-220c-41dc-b8a2-49d17d85f708,f9d35219-08ea-4a5d-81e8-95a859aabe3f,and people-centered approach to leadership,about,0.8
25427227-3cd5-4480-bc51-0d27b59c5dae,f9d35219-08ea-4a5d-81e8-95a859aabe3f,I thrive on building strong relationships,about,0.8
344f9752-432f-4a92-b571-8f52623e9cd1,f9d35219-08ea-4a5d-81e8-95a859aabe3f,leading impactful events,about,0.8
76221e5a-a279-42b7-9955-a0c5eaa9ae8e,f9d35219-08ea-4a5d-81e8-95a859aabe3f,and creating collaborative environments that drive engagement and measurable outcomes,about,0.8
229b06e9-6ce6-4f2c-8256-fabec69c9aa6,f9d35219-08ea-4a5d-81e8-95a859aabe3f,Beyond my professional role,about,0.8
3599718a-482c-4869-ae7e-2621861af2fe,f9d35219-08ea-4a5d-81e8-95a859aabe3f,I’m committed to community leadership through my volunteer work with Gems for Gems,about,0.8
2e3ef21f-0c29-4e48-8a3b-445491020b83,f9d35219-08ea-4a5d-81e8-95a859aabe3f,including serving as Co-Chair of The Gems Cup,about,0.8
cd6d700f-951d-4db4-9bfa-aa341315de0b,f9d35219-08ea-4a5d-81e8-95a859aabe3f,a signature fundraising event supporting survivors of domestic abuse in Calgary and beyond,about,0.8
0cb7cd5a-94f1-4f3a-bdcd-65fb6be84693,f9d35219-08ea-4a5d-81e8-95a859aabe3f,I’m motivated by purpose-driven work,about,0.8
f6a8c5e8-7e7f-4ea3-a960-b904a61b6f97,f9d35219-08ea-4a5d-81e8-95a859aabe3f,and opportunities to build stronger,about,0.8
9f8640ae-9a65-4f46-91c4-aed6f08a48ab,f9d35219-08ea-4a5d-81e8-95a859aabe3f,healthier communities,about,0.8
5192dcb9-9607-4c63-be2a-c8c94bf3d9c5,f9d35219-08ea-4a5d-81e8-95a859aabe3f,Top skills Problem Solving • Leadership • Event Management • Organization Skills • Critical Thinking,about,0.8
157ffa2c-65c8-4c26-9b2d-928ca4b8a320,f9d35219-08ea-4a5d-81e8-95a859aabe3f,Assessing Metrics of Heart Rate Variability to Measure Cardiac Sympathetic and Parasympathetic Tone – Does the Math Miss a Beat?,publications,0.9
7a7d0838-3868-4cb3-9f27-cda3c03dd115,f9d35219-08ea-4a5d-81e8-95a859aabe3f,Executing outstanding patient care alongside family physicians in a clinical setting,experience,0.5
b15b1ba7-6cef-4afa-884f-a28f8349cc75,f9d35219-08ea-4a5d-81e8-95a859aabe3f,"managing routine screening protocols and patient follow up appointments in a large-scale clinic of over 24,000+ patients. • Working in a collaborative & team lead setting. • Upholding strict privacy regulations and personal health data. • Skillful use of electronic medical records (EMR). • Facilitating patient services on a multi-line phone system. • Coordinating patient care along side physicians and health care professionals",experience,0.5
2a3ea86a-cebe-4387-9c4b-5a25c12aa654,f9d35219-08ea-4a5d-81e8-95a859aabe3f,"Muller Farms Ltd. is a 6,200-acre agriculture corporation. It is a fast-paced, hands-on work environment dependent on critical thinking skills during extended work hours and demanding physical conditions. • Orchestrated crop production and oversaw farm maintenance. • Physical labour. • Operation of large and small scale equipment. • Executing efficient and precise seeding operation according to specific plant requirements",experience,0.5
c65aa8b5-e1d6-402e-8ea5-caaaed164868,b09e11c3-3662-43d4-be74-d01aa75f830e,Emocodes,skills,1.0
fe57f9cf-e987-4b4b-b274-76b873c58fc6,b09e11c3-3662-43d4-be74-d01aa75f830e,MNE Python (for EEG processing and analysis),skills,1.0
f23ddfc4-2907-440b-ba83-807cc462177c,b09e11c3-3662-43d4-be74-d01aa75f830e,Pandas (Software),skills,1.0
a8094b0a-74bd-4ccd-93fd-686797a6345c,b09e11c3-3662-43d4-be74-d01aa75f830e,Python (Programming Language),skills,1.0
34d66d66-8359-4493-948e-c38240d18332,b09e11c3-3662-43d4-be74-d01aa75f830e,Clinical Research,skills,1.0
0d9c2215-bf54-41d2-8438-525f2897c20d,b09e11c3-3662-43d4-be74-d01aa75f830e,R (Programming Language),skills,1.0
89014076-5ae7-4028-b046-6d765b5ce28c,b09e11c3-3662-43d4-be74-d01aa75f830e,Data Entry,skills,1.0
8b1bbf14-0173-47cf-b92b-6beb0b8065eb,b09e11c3-3662-43d4-be74-d01aa75f830e,MRI,skills,1.0
f2bcdec6-085c-403c-8b35-1461778159f8,b09e11c3-3662-43d4-be74-d01aa75f830e,EEG,skills,1.0
60835f13-acec-44ff-a695-d00fd85e5196,b09e11c3-3662-43d4-be74-d01aa75f830e,Computer Science,skills,1.0
23ffb922-82e7-49f6-be5b-935b8afefc3e,b09e11c3-3662-43d4-be74-d01aa75f830e,I am currently an incoming fourth year student at the University of Calgary working towards an Honours Bachelor of Science degree in Neuroscience,about,0.8
a605ab0b-c082-4109-98a5-1d7f9c9b9c84,b09e11c3-3662-43d4-be74-d01aa75f830e,I am passionate about everything science-related (especially the brain) and always strive to improve the world even in little ways,about,0.8
71714848-f849-44a5-a63c-c468e374a9a8,b09e11c3-3662-43d4-be74-d01aa75f830e,Over the summer of 2023,about,0.8
16228f77-69a0-4929-bb40-dc0f7d05e9ff,b09e11c3-3662-43d4-be74-d01aa75f830e,I volunteered at numerous locations primarily to work with and give back to children in my local community,about,0.8
4a491c6c-5717-40a8-9d42-07ea8dd7ba24,b09e11c3-3662-43d4-be74-d01aa75f830e,Currently,about,0.8
6f892603-d2eb-4497-a2b3-96c6d33834b7,b09e11c3-3662-43d4-be74-d01aa75f830e,I am working as a student researcher at the Alberta Children's Hospital under Dr,about,0.8
92f22bf2-5407-405d-9ba2-7efa3f9c3a99,b09e11c3-3662-43d4-be74-d01aa75f830e,Signe Bray to determine how preterm birth impacts the brain's development and increases the potential for neurodevelopmental disorders,about,0.8
a7ddc6ae-bc0a-4923-b1b3-a7c09825d519,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Analytical Skills,skills,1.0
c77c95e5-0949-42e5-819b-cfb524c091b2,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Research Collaboration,skills,1.0
cedc1731-aa1f-4ba5-8cf8-71d0710df051,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Research Skills,skills,1.0
31dbf8f6-34b5-4e07-a6f0-edac9cb40f3f,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Problem Solving,skills,1.0
7e4baf72-e761-4a8e-bd6a-b088538c48e8,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Statistical Data Analysis,skills,1.0
1848179b-bce0-46d8-bfad-ff2ef8cdc762,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Scientific Experimentation,skills,1.0
04dbefe5-bf05-4b85-bf4e-16536a6b9c21,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Leadership,skills,1.0
0fdcea9f-d070-41ea-8147-ba92792b892f,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Communication,skills,1.0
1ac38b80-fd72-4d77-9962-925438be0bce,63786a31-72e1-4fab-a6ce-cf85ad72db2f,Tutoring,skills,1.0
7657cdf5-7346-410a-9213-2376f3151949,63786a31-72e1-4fab-a6ce-cf85ad72db2f,TensorFlow,skills,1.0
aa2ee180-4a74-481a-b23a-99248de43928,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Academic Research,skills,1.0
11459b81-8c25-4a0f-a16d-d79d9e60d339,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Medical Research,skills,1.0
2a54f1c6-0f73-4fae-b5e1-7f0854bacdc9,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Data Analysis,skills,1.0
0a59c8c0-a8dd-4cc8-95d7-a27652d88d76,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Computational Neuroscience,skills,1.0
f04c75de-c5ec-474f-b456-422db4830f61,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Behavioral Neuroscience,skills,1.0
80dad8eb-ef59-4b0f-b52b-f6780049f9d8,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Analytical Skills,skills,1.0
970115ad-4934-4222-870c-44b70d8b5584,aabd2af1-3e36-47c2-9dd4-64ae2244aced,English,skills,1.0
6242e980-25ac-4f43-b727-447c9f0a7658,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Research Skills,skills,1.0
3c9eade6-a99d-4966-8cd4-4ae1b6688165,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Communication,skills,1.0
0dfe7289-d3bf-474d-89bc-45f33c52780d,aabd2af1-3e36-47c2-9dd4-64ae2244aced,An undergraduate Neuroscience student interested in experimental/clinical Neuroscience,about,0.8
5bf301fe-1964-4f62-962a-4791c2cc3095,aabd2af1-3e36-47c2-9dd4-64ae2244aced,Seeking to expand my understanding,about,0.8
c5b18aab-bd65-4b91-82ac-34306ada5aa7,aabd2af1-3e36-47c2-9dd4-64ae2244aced,experience,about,0.8
f131e8c4-842e-4e43-9243-8e85a9fa2fbe,aabd2af1-3e36-47c2-9dd4-64ae2244aced,and learn from innovative research while pursuing my academic and career goals in neuroscience,about,0.8
a4c4ea70-9959-480b-ba84-50f5a93e1863,b2e463f1-fa7c-4f6f-890d-0cd5676599a8,Digital Twin Cities: Simulating Aging Outcomes By Modifying Social Determinants of Health,publications,0.9
f3b6d37c-c40f-4ff6-bbdf-906d2781dadf,b2e463f1-fa7c-4f6f-890d-0cd5676599a8,"This includes our published paper and an accompanying explanatory video for “Digital Twin Cities: Simulating Aging Outcomes by Modifying Social Determinants of Health”, submitted to the STEM Fellowship IUBDC program",publications,0.9
89dabb20-5421-4e63-96dc-b5c160e4714f,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Western Blotting,skills,1.0
a43e2a7b-54b1-49b9-88ec-26f290683a1e,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Dosing and Drug Administration,skills,1.0
2fa8c342-c797-43c9-9e8b-8320c13284ce,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Mouse Handling,skills,1.0
636498cf-327b-48f5-add2-c7273e6cc0e1,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Scientific Research,skills,1.0
282edcfc-9a8f-47f6-9d46-b3d2552234ea,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Mathematics Education,skills,1.0
8eb3896d-1777-495a-852d-e35fc53338dd,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Curriculum Development,skills,1.0
defb0a29-88b2-4fdf-9601-c65a681c663c,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Teaching,skills,1.0
e49d3705-3cb4-44b7-a3cd-2bba4669dc3b,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Mentoring,skills,1.0
a8e526a8-0601-4e83-90f5-62ae270e758e,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Customer Service,skills,1.0
9de53824-5ed1-4028-84f0-27ea5ac75e29,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Administrative support,skills,1.0
5162dfb2-3eb5-49da-ac4a-b784c13e54c4,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,"Researcher in Dr. Ning Cheng’s lab through MDSC 528, investigating ERK pathway activation through Western blot analysis in Fragile X mouse models to better understand its link to autism spectrum disorder",experience,0.5
61927436-9edc-444b-8e6f-39f45f2a7881,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,Provided one-on-one math tutoring to students across a range of levels. Developed personalized lesson plans to target key learning gaps and promote long-term success,experience,0.5
b603ec37-0c4f-4d51-9665-a25f9110f672,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,"Tutored students from middle school to high school. Focused on confidence, clarity, and personalized learning plans. Highlights: - Supported students weekly with customized learning plans and tracked academic progress using Excel - Used tools such as Zoom, Google Jamboard, and whiteboards to facilitate interactive sessions - Maintained organized lesson notes, progress records to ensure consistent and structured support - Developed strong relationships with students and families, leading to referrals and return clients - Improved student performance by up to 30% in classes based on test scores and parent feedback",experience,0.5
c2f67d46-6033-4582-8610-8cdbd5514fa3,61d6dada-0d7d-4b02-8c05-7dc3816c9a49,"Provided operational and administrative support for client accounts across Canada in a fast-paced remote environment. Focused on clear communication, efficient resolution, and consistently meeting performance goals. Highlights: - Handled 50+ service inquiries per day, resolving billing/technical issues while maintaining a 100% satisfaction score throughout the role -Worked closely with operation managers to support sales targets and contribute to team-wide performance KPIs - Processed account updates, service requests, and escalations using Salesforce and internal CRM tools (including V21 and Maestro) -Managed timelines and followed through on resolutions by coordinating with internal departments - Used Microsoft Office Suite, Teams, and Zoom for documentation, reporting, and team collaboration - Frequently exceeded sales benchmarks and helped improve overall client experience through disposition rates and follow-up",experience,0.5
d25167cd-a6ad-4b5d-a673-316c69012b9c,abb97cd8-36de-4c7d-ab17-23817efe1904,Artificial Intelligence (AI),skills,1.0
01552475-4753-4121-a631-cdeeb3853de6,abb97cd8-36de-4c7d-ab17-23817efe1904,Manuscript Development,skills,1.0
70f0ed1d-071d-44fd-9e42-9e50d9bb90c8,abb97cd8-36de-4c7d-ab17-23817efe1904,Conference Services,skills,1.0
5c141d1e-344f-4dc5-9fb6-e4b28e6c78bb,abb97cd8-36de-4c7d-ab17-23817efe1904,Customer Relationship Management (CRM),skills,1.0
f6169eff-77c1-4f26-8e8a-3fca4ea062ba,abb97cd8-36de-4c7d-ab17-23817efe1904,Statistical Data Analysis,skills,1.0
7de5523a-8bf7-4eec-8be6-b254a0524203,abb97cd8-36de-4c7d-ab17-23817efe1904,Community Outreach,skills,1.0
a0429e87-a835-4283-9f6c-3d3cba9142a5,abb97cd8-36de-4c7d-ab17-23817efe1904,Peer Support,skills,1.0
ee70ea86-bb46-41bc-8fa8-7f78cf3d74b0,abb97cd8-36de-4c7d-ab17-23817efe1904,Peer Mentoring,skills,1.0
8cb576ea-55c3-4185-a2ef-2b7d3447f582,abb97cd8-36de-4c7d-ab17-23817efe1904,Community Engagement,skills,1.0
350c6aa5-3bb6-47ef-b702-e0c58a84d96a,abb97cd8-36de-4c7d-ab17-23817efe1904,Suicide Prevention,skills,1.0
321d1b22-86f1-49ee-bc9b-8c79b6d18bed,abb97cd8-36de-4c7d-ab17-23817efe1904,"Supporting the Conference and Events Team in delivering seamless on-campus experiences through administrative coordination and interdepartmental collaboration. My responsibilities include preparing and sending professional communications, managing booking logistics, assisting with event setup, and compiling reports to ensure smooth event execution. This role allows me to work closely with various university departments while maintaining a high standard of professionalism, organization, and client-facing communication",experience,0.5
e5c2ab9d-8008-4fa3-8656-e79c287d9acc,abb97cd8-36de-4c7d-ab17-23817efe1904,"Supported 50+ residents, fostering inclusivity and providing university resource guidance. - Led event planning, promotional content creation, and community engagement via social media. - Managed policy enforcement, emergency response, and on-call duties. - Developed skills in conflict resolution, leadership, and compliance",experience,0.5
bf40afaa-70cf-4ccf-80e6-b5c0279459ac,abb97cd8-36de-4c7d-ab17-23817efe1904,Supported the Residence Experience Team over the Summer as a Community Advisor,experience,0.5
a6720993-3a0d-4d93-bdf7-ec59b0c861d0,abb97cd8-36de-4c7d-ab17-23817efe1904,"Served as a dynamic salesperson, consistently exceeding weekly sales targets. - Provided exceptional customer service to an average of 50 customers daily, achieving a 95% customer satisfaction rate. - Recognized as the ""Most Thankful Person"" twice, among coworkers for fostering a supportive team environment and demonstrating gratitude for collaboration",experience,0.5
b69d393a-da06-410b-8ac3-0af377795375,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Specialties,about,0.8
c0c85db1-14d2-4c30-852a-266383f1f34f,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Graphic design,about,0.8
0fd4740d-f989-4a43-8f13-b98f5847e3a7,243b2072-1c3f-41c3-8d48-e9cbf31365dc,SharePoint,about,0.8
d76479f0-537f-4dce-8cb6-5d8c8be661c1,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Adobe Flash,about,0.8
d09f1574-7aef-41f4-9aed-cb76ad97067c,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Adobe Illustrator,about,0.8
50f00f23-9d79-4d9b-aaf4-3beb4801a534,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Adobe Photoshop,about,0.8
a4de3dfb-e266-4fce-bc51-a84945c9521b,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Adobe InDesign,about,0.8
b84d84ba-1eb4-41a0-b909-af21bd7bcf74,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Administration,about,0.8
94253387-b7bc-405f-8700-58def4d1a8a9,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Research,about,0.8
414a1a86-293b-4be1-b48a-739db86cadd7,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Reception,about,0.8
1913e491-91e4-42f1-85b4-c0d6208cf8f2,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Data entry,about,0.8
0f2bdfed-6ec1-42b4-920b-cd5a46e19cfc,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Customer Service,about,0.8
59c1c18a-a20f-466a-ae47-07cd94953d8a,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Microsoft Word,about,0.8
e62bbd4a-58aa-4400-bf69-0db72272ef27,243b2072-1c3f-41c3-8d48-e9cbf31365dc,PowerPoint,about,0.8
828ca404-813a-4030-bfdd-a3273e0dd5a9,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Excel,about,0.8
d3890f8d-2a9b-4bd2-ac59-f8058a7a6ed0,243b2072-1c3f-41c3-8d48-e9cbf31365dc,Outlook,about,0.8
72b3ce04-b1ca-477b-8f5c-d6553564b922,243b2072-1c3f-41c3-8d48-e9cbf31365dc,"Animated Flash courses for clients including SAIT, Husky, Golder and BHP Billiton. • Designed course content to be both visually appealing and informative. • Obtained advance skills in Adobe Flash within two weeks despite having no previous program experience. • Excelled at both leadership and content creation leading to an early promotion. • Created and deployed courses dealing with both technical and compliance related content. • Successfully managed multiple projects and time lines within the project management tool Attask. • Led teams consisting of up to five members, ensuring a high quality product was produced and delivered to the client. • Consistently met both internal and external deadlines",experience,0.5
9fbac5fb-4a6c-4f0f-ba9b-c509b7bffbd0,243b2072-1c3f-41c3-8d48-e9cbf31365dc,"Worked in a fast paced and detail heavy environment, consistently met deadlines and ensured proper transfer procedures were met. • Successfully coordinated and processed the transfer of securities for clients and corporations. • Interacted closely with clients answering questions and providing support in regards to the transfer process. • Accurately entered data into specialized securities software",experience,0.5
a35ad500-dad7-4f51-8096-7db62a275e0a,243b2072-1c3f-41c3-8d48-e9cbf31365dc,"Data entry and coding of donations received • Researched constitution information/current demographics • Handled confidential materials • Maintained a keen eye for accuracy, and handled a fast paced environment",experience,0.5
e87e4cca-1d09-4cf1-8646-4b4c653a8235,2bd57a38-f080-4c1e-923a-7b67106ab828,RESEARCH FOCUS The Ryan Lab strives to answer fundamental questions in neuroscience,about,0.8
32195b2e-6d54-494a-af31-5fcaa5790cb9,2bd57a38-f080-4c1e-923a-7b67106ab828,develop new tools for collaborative investigation into the mechanisms underlying neurological disorders and train scientists in the areas of molecular neuroscience and stem cell biology,about,0.8
3a39d092-4fd4-4db2-8287-66f8cb47f51f,2bd57a38-f080-4c1e-923a-7b67106ab828,We currently utilize stem cell and animal based models of Parkinson's Disease (PD) to study how protein aggregation impact on neuronal function in human disease,about,0.8
eca0413b-b69f-47b2-8e43-7ad965c53a43,d116db6e-1346-4137-bfb9-698b05b2816a,Highly motivated research scientist with experience in both academic and industrial research settings,about,0.8
2a486ed0-7ff9-450f-af55-21fa7588f033,d116db6e-1346-4137-bfb9-698b05b2816a,A goal-oriented individual that has consistently thrived in multiple diverse research environments,about,0.8
afc015bb-2f21-4382-9def-1bea21de0bbd,d116db6e-1346-4137-bfb9-698b05b2816a,A proven track record of productivity that has consistently achieved objectives including rapid development of assays from concept through validation and has published 16 (8 first author) peer reviewed articles,about,0.8
557efdd2-1554-4110-8767-75470d78909d,d116db6e-1346-4137-bfb9-698b05b2816a,Strong work ethic either independently or as part of a team,about,0.8
43497f4c-2482-403f-9c81-b8b84cb0e055,d116db6e-1346-4137-bfb9-698b05b2816a,enjoys challenges and has a demonstrated creative capacity to overcome technical hurdles,about,0.8
c30fa7b5-3793-4834-8d34-cfceaf173233,d116db6e-1346-4137-bfb9-698b05b2816a,A consistent,about,0.8
20b6e32c-96c8-41ae-868e-88ae0ec0721e,d116db6e-1346-4137-bfb9-698b05b2816a,talented performer that is a valuable addition to a research intensive organization,about,0.8
d7d4324d-7d03-403d-ad67-4346cc27cfbe,d116db6e-1346-4137-bfb9-698b05b2816a,Mutation of Trp29 of human equilibrative nucleoside transporter 1 alters affinity for coronary vasodilator drugs and nucleoside selectivity,publications,0.9
ae7a2993-5ca4-4953-bcc0-3a2372146585,d116db6e-1346-4137-bfb9-698b05b2816a,K+ -dependent Na+/Ca2+ exchangers: key contributors to Ca2+ signaling,publications,0.9
c8a53979-42ca-422c-96f5-000645a07ce3,d116db6e-1346-4137-bfb9-698b05b2816a,"Residues 334 and 338 in transmembrane segment 8 of human equilibrative nucleoside transporter 1 are important determinants of inhibitor sensitivity, protein folding, and catalytic turnover",publications,0.9
8b758685-ec4e-4632-bb0c-17c33785a345,d116db6e-1346-4137-bfb9-698b05b2816a,"Analysis of Ion Interactions with the K+ -dependent Na+/Ca2+ Exchangers NCKX2, NCKX3, and NCKX4: identification of Thr-551 as a key residue in defining the apparent K(+) affinity of NCKX2",publications,0.9
2fb5289e-d00d-4772-90c8-7c82ad1b1956,d116db6e-1346-4137-bfb9-698b05b2816a,Residue 33 of human equilibrative nucleoside transporter 2 is a functionally important component of both the dipyridamole and nucleoside binding sites,publications,0.9
ba9a034f-0587-4c06-b691-b15d3b536113,d116db6e-1346-4137-bfb9-698b05b2816a,Identification and mutational analysis of amino acid residues involved in dipyridamole interactions with human and Caenorhabditis elegans equilibrative nucleoside transporters,publications,0.9
a19a788a-6fd7-4bfa-b176-97eff1348e8d,d116db6e-1346-4137-bfb9-698b05b2816a,Mutation of residue 33 of human equilibrative nucleoside transporters 1 and 2 alters sensitivity to inhibition of transport by dilazep and dipyridamole,publications,0.9
6424b568-66af-4859-8fd5-3b5b3693bf79,92b379c6-3c0a-4620-a98b-6b023aa0806f,I am a Doctoral Researcher in the field of Neuroscience at the Hotchkiss Brain Institute,about,0.8
0f9b5163-9b1d-4566-8fa0-7fb071df8799,92b379c6-3c0a-4620-a98b-6b023aa0806f,with nearly a decade of experience in Behavioural Neuroscience and Neuropsychopharmacology,about,0.8
2394f844-b168-4f96-b328-a85263f278b2,92b379c6-3c0a-4620-a98b-6b023aa0806f,I hold both a BSc,about,0.8
a9fd70c9-51e7-4687-9014-ff41d716e43c,92b379c6-3c0a-4620-a98b-6b023aa0806f,and MSc,about,0.8
db375a68-56ac-4927-96a5-883aef7fdf4b,92b379c6-3c0a-4620-a98b-6b023aa0806f,in Biomedical Science (Neuroscience Specialization) with broader training in addiction,about,0.8
d4d18cc9-d2c9-41c8-9415-cbf2854c0c26,92b379c6-3c0a-4620-a98b-6b023aa0806f,stress,about,0.8
ba71c2a0-61a7-46d7-80ef-b0e4efd72de3,92b379c6-3c0a-4620-a98b-6b023aa0806f,and mood-related disorders,about,0.8
a20252c1-3015-4b92-acb7-c940042b3da7,92b379c6-3c0a-4620-a98b-6b023aa0806f,My work spans both preclinical and clinical research,about,0.8
712c4977-fde7-48ea-b411-93651538848e,92b379c6-3c0a-4620-a98b-6b023aa0806f,focusing on the neural mechanisms that shape eating behaviours,about,0.8
6c6f166a-af4e-4048-bca5-8139faf43d62,92b379c6-3c0a-4620-a98b-6b023aa0806f,I currently study how diet induces alterations in brain circuitry that influences decision-making leading to the persistence of maladaptive habits,about,0.8
71472b15-4103-4d34-a1df-fbe17109380a,92b379c6-3c0a-4620-a98b-6b023aa0806f,with a particular focus on the role of astrocytes,about,0.8
910143db-1a7a-4667-8cc5-3af6f6cd0dbb,92b379c6-3c0a-4620-a98b-6b023aa0806f,My research aims to advance a more brain-based understanding of obesity and eating disorders to better inform treatment and intervention strategies,about,0.8
35571709-446f-4604-88db-fdee7a054dd2,92b379c6-3c0a-4620-a98b-6b023aa0806f,My time as a researcher has allowed me to lead and contribute to complex research initiatives spanning experimental design,about,0.8
b6a4e0b6-241d-49bf-87c9-d652abc888f0,92b379c6-3c0a-4620-a98b-6b023aa0806f,data analysis,about,0.8
52b44d8b-d442-417a-91cc-1383b57b6ee0,92b379c6-3c0a-4620-a98b-6b023aa0806f,and scientific communication,about,0.8
1bc64282-7267-4a94-92de-bee3c8f1b2ab,92b379c6-3c0a-4620-a98b-6b023aa0806f,resulting in peer-reviewed publications and competitive funding,about,0.8
052c5d91-c6e7-4ae3-b901-f6bf09a95a26,92b379c6-3c0a-4620-a98b-6b023aa0806f,I am particularly skilled at translating complex science into clear,about,0.8
ad7bf569-92d5-46f7-99e4-b032e4de5ee1,92b379c6-3c0a-4620-a98b-6b023aa0806f,accessible knowledge for diverse audiences,about,0.8
1b66b0ca-9025-43b8-8275-1a7e37971347,92b379c6-3c0a-4620-a98b-6b023aa0806f,bridging the gap between research and real-world application,about,0.8
6da2a2d0-4866-4f33-acb7-f2de383f3b62,92b379c6-3c0a-4620-a98b-6b023aa0806f,"The Relationship Between Cannabis, Cognition, and Schizophrenia: It’s Complicated",publications,0.9
b80999d0-838c-4acd-9d36-c0e10eeaea10,92b379c6-3c0a-4620-a98b-6b023aa0806f,Alcohol and Vapourized Nicotine Co-Exposure During Adolescence Contribute Differentially to Sex-Specific Behavioural Effects in Adulthood,publications,0.9
3ec45971-8259-42c5-a2a7-554298c114e2,1d2f3d61-4015-4a66-a140-bf98f283d695,Collaborative Problem Solving,skills,1.0
9ba6b0d1-1f72-4e4e-b0da-ed5441a23e23,1d2f3d61-4015-4a66-a140-bf98f283d695,constructive dialogue,skills,1.0
2151b452-6330-4bc6-8794-7fbb705bf407,1d2f3d61-4015-4a66-a140-bf98f283d695,R (Programming Language),skills,1.0
7c5ca602-1675-4ae7-b36d-2b594490d633,1d2f3d61-4015-4a66-a140-bf98f283d695,Laboratory Skills,skills,1.0
a1489ae1-a3e7-44d0-b1da-2039f6f58782,1d2f3d61-4015-4a66-a140-bf98f283d695,Science Communication,skills,1.0
bb2d1b0d-88e5-4b9c-a446-9811c0d2728d,1d2f3d61-4015-4a66-a140-bf98f283d695,Data Extraction,skills,1.0
f47f2b89-1b1e-465f-bdc7-771d0bbe262b,1d2f3d61-4015-4a66-a140-bf98f283d695,Collaborative Teamwork,skills,1.0
9aa72c04-d920-419a-9084-eb49655397b2,1d2f3d61-4015-4a66-a140-bf98f283d695,Research Design & Experimental Planning,skills,1.0
976f36b4-7ceb-4084-b86e-481a641be634,1d2f3d61-4015-4a66-a140-bf98f283d695,Microsoft Excel,skills,1.0
e13551b6-8ddf-416e-8c95-623539cb7138,1d2f3d61-4015-4a66-a140-bf98f283d695,Literature Review & Scientific Reading,skills,1.0
db30c107-e0db-4f40-bbf8-30a1349ef639,d93bf6ad-efae-4411-9708-bdff1c9fe891,Technical Reports,skills,1.0
e2195fc8-87b9-4a58-bbce-2a9e2d48bfe5,d93bf6ad-efae-4411-9708-bdff1c9fe891,Polymerase Chain Reaction (PCR),skills,1.0
4d0aacd3-27c4-4268-ab2a-da5970f3dbc8,d93bf6ad-efae-4411-9708-bdff1c9fe891,Mammalian Cell Culture,skills,1.0
f1a291cc-dde8-4513-84c0-c1cf9ad7c8fe,d93bf6ad-efae-4411-9708-bdff1c9fe891,Cryopreservation,skills,1.0
460a24a9-17a3-4a5c-813b-81265cc17481,d93bf6ad-efae-4411-9708-bdff1c9fe891,Cell Culture,skills,1.0
